	Maropa	1406	FAR	huazumi
	Maropa	1942	NEAR	dre-má
	Maropa	136	HERE	i-e-zú
	Maropa	1937	THERE	i chú-zu
	Maropa	1174	YESTERDAY	ban-tra
	Maropa	1329	TOMORROW	mai-ta
	Maropa	1268	YES	e-e
	Maropa	1269	NO	má-ve
	Maropa	1493	ONE	pem bi-ve
	Maropa	1498	TWO	be-ta
	Maropa	492	THREE	ca-mí-scha
	Maropa	1500	FOUR	puschi
	Maropa	493	FIVE	pi-schi-ka
	Maropa	1336	EAT	chan-cha
	Maropa	1401	DRINK	jai-schi-ti
	Maropa	1519	RUN	van-drun-dru
	Maropa	1879	DANCE	ti-ri-ti-ri
	Maropa	1261	SING	zá-tru
	Maropa	1585	SLEEP	ta-bi
	Maropa	1623	SPEAK	mi-mi
	Maropa	1409	SEE	jam-ba-ti
	Maropa	923	LOVE	imbu-nim-bu
	Maropa	1417	KILL	ma-né-me
	Maropa	1416	SIT	a-nim-bo-ti-a
	Maropa	1442	STAND	né-ti
	Maropa	695	GO	pú-ti
	Maropa	1446	COME	a-pué-ya
	Maropa	1443	WALK	a ze
	Maropa	1086	WORK (ACTIVITY)	mun-dru
	Maropa	713	STEAL	tri
	Maropa	601	LIE (MISLEAD)	e-á-na
	Maropa	1447	GIVE	ti-á-na
	Maropa	1355	LAUGH	ja-schi-ba-ti
	Maropa	1839	CRY	je-ja-je
