# Wordlist

# DATA
ID	FORM	SEGMENTS	DOCULECT	FAMILY	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	GLOTTOCODE
224784	urihi	u r i h i	Yanomámi	Yanomamic	country	1300	COUNTRY	yano1262
241781	waxta	w a x t a	Chipaya	Uru-Chipaya	country	1300	COUNTRY	chip1262
242935	'bædʸe	b æ dʲ e	Mosetén	Mosetén-Chimané	country	1300	COUNTRY	mose1249
245082	yawa	y/j a w a	Cavineña	Pano-Tacanan	country	1300	COUNTRY	cavi1250
247937	yawa	y/j a w a	Tacana	Pano-Tacanan	country	1300	COUNTRY	taca1256
248725	nɨtɨ	n ɨ t ɨ	Cashibo	Pano-Tacanan	country	1300	COUNTRY	cash1251
249814	mai	m a i	Catuquina	Pano-Tacanan	country	1300	COUNTRY	pano1254
252262	nɨtɨ	n ɨ t ɨ	Shipibo-Conibo	Pano-Tacanan	country	1300	COUNTRY	ship1254
253589	mai	m a i	Yaminahua	Pano-Tacanan	country	1300	COUNTRY	yami1256
256692	pais	p a i s	Movima	Movima	country	1300	COUNTRY	movi1243
#
241820	pʰals_pwestu	pʰ a l s + pʷ e s t u	Chipaya	Uru-Chipaya	court	1068	COURT	chip1262
245124	taraka	t a r a k a	Cavineña	Pano-Tacanan	court	1068	COURT	cavi1250
#
222990	heli-ye	h e l i + y/j e	Ninam (Shirishana variety)	Yanomamic	cousin	1643	COUSIN	nina1238
243128	wawa	w a w a	Araona	Pano-Tacanan	cousin	1643	COUSIN	arao1248
244241	e-a-c̷ewe-bataya-	e + a + tʃ e w e + b a t a y/j a	Cavineña	Pano-Tacanan	cousin	1643	COUSIN	cavi1250
245258	weʔe	w e ʔ e	Ese Ejja	Pano-Tacanan	cousin	1643	COUSIN	esee1248
246209	nono	n o n o	Ese Ejja (Huarayo)	Pano-Tacanan	cousin	1643	COUSIN	esee1248
248105	ũči	ũ tʃ i	Cashibo	Pano-Tacanan	cousin	1643	COUSIN	cash1251
248870	hoṣ̌i-ṣ̌oʔo	h o ʂ i + ʂ o ʔ o	Catuquina	Pano-Tacanan	cousin	1643	COUSIN	pano1254
251142	rãčo	r ã tʃ o	Shipibo-Conibo	Pano-Tacanan	cousin	1643	COUSIN	ship1254
251143	hõčo	h õ tʃ o	Shipibo-Conibo	Pano-Tacanan	cousin	1643	COUSIN	ship1254
251144	poi	p o i	Shipibo-Conibo	Pano-Tacanan	cousin	1643	COUSIN	ship1254
252454	mimiki	m i m i k i	Yaminahua	Pano-Tacanan	cousin	1643	COUSIN	yami1256
252455	čai	tʃ a i	Yaminahua	Pano-Tacanan	cousin	1643	COUSIN	yami1256
252456	c̷aβɨ	tʃ a β ɨ	Yaminahua	Pano-Tacanan	cousin	1643	COUSIN	yami1256
253807	či-'koǰiβi	tʃ i + k o dʒ i β i	Cayuvava	Cayubaba	cousin	1643	COUSIN	cayu1262
253808	-koǰiβa	k o dʒ i β a	Cayuvava	Cayubaba	cousin	1643	COUSIN	cayu1262
282897	'heʔw	h e ʔʷ	Tehuelche	Chonan	cousin	1643	COUSIN	tehu1242
282898	'heʔm-on	h e ʔ m + o n	Tehuelche	Chonan	cousin	1643	COUSIN	tehu1242
283761	ḳayin	q a y/j i n	Selknam	Chonan	cousin	1643	COUSIN	onaa1245
#
223598	nahu	n a h u	Ninam (Shirishana variety)	Yanomamic	cover	761	COVER	nina1238
224535	he_yoho-aɨ	h e + y/j o h o + a ɨ	Yanomámi	Yanomamic	cover	761	COVER	yano1262
241442	pʰukš	pʰ u k ʃ	Chipaya	Uru-Chipaya	cover	761	COVER	chip1262
242614	kœh'kame	k œ h k a m e	Mosetén	Mosetén-Chimané	cover	761	COVER	mose1249
243731	dilo	d i l o	Araona	Pano-Tacanan	cover	761	COVER	arao1248
243732	tomo	t o m o	Araona	Pano-Tacanan	cover	761	COVER	arao1248
244802	rama-ya	r a m a + y/j a	Cavineña	Pano-Tacanan	cover	761	COVER	cavi1250
245817	paaka-	p aː k a	Ese Ejja	Pano-Tacanan	cover	761	COVER	esee1248
245818	kaʔa-	k a ʔ a	Ese Ejja	Pano-Tacanan	cover	761	COVER	esee1248
246648	iya-kewa-kwe	i y/j a + k e w a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	cover	761	COVER	esee1248
247596	bia-ď̶ama-	b i a + ð a m a	Tacana	Pano-Tacanan	cover	761	COVER	taca1256
247597	eď̶ama-hi	e ð a m a + h i	Tacana	Pano-Tacanan	cover	761	COVER	taca1256
247598	biadono-	b i a d o n o	Tacana	Pano-Tacanan	cover	761	COVER	taca1256
248562	ma'pu-ti	m a p u + t i	Cashibo	Pano-Tacanan	cover	761	COVER	cash1251
249535	ipo	i p o	Catuquina	Pano-Tacanan	cover	761	COVER	pano1254
249536	βɨtaš-	β ɨ t a ʃ	Catuquina	Pano-Tacanan	cover	761	COVER	pano1254
250587	mapa	m a p a	Chácobo	Pano-Tacanan	cover	761	COVER	chac1251
250588	mapo-	m a p o	Chácobo	Pano-Tacanan	cover	761	COVER	chac1251
251889	mapãti	m a p ã t i	Shipibo-Conibo	Pano-Tacanan	cover	761	COVER	ship1254
251890	mapoti	m a p o t i	Shipibo-Conibo	Pano-Tacanan	cover	761	COVER	ship1254
253225	βɨpo-kĩ	β ɨ p o + k ĩ	Yaminahua	Pano-Tacanan	cover	761	COVER	yami1256
254465	hebe	h e b e	Cayuvava	Cayubaba	cover	761	COVER	cayu1262
256393	ɓoʔwe-na	ɓ o ʔʷ e + n a	Movima	Movima	cover	761	COVER	movi1243
284215	kˀoxe	kˀ o x e	Selknam	Chonan	cover	761	COVER	onaa1245
284216	axe	a x e	Selknam	Chonan	cover	761	COVER	onaa1245
#
223025	paka	p a k a	Ninam (Shirishana variety)	Yanomamic	cow	1007	COW	nina1238
224005	paka	p a k a	Yanomámi	Yanomamic	cow	1007	COW	yano1262
240966	waka	w a k a	Chipaya	Uru-Chipaya	cow	1007	COW	chip1262
241990	'waka	w a k a	Mosetén	Mosetén-Chimané	cow	1007	COW	mose1249
243156	waka	w a k a	Araona	Pano-Tacanan	cow	1007	COW	arao1248
244265	waka	w a k a	Cavineña	Pano-Tacanan	cow	1007	COW	cavi1250
245279	waka	w a k a	Ese Ejja	Pano-Tacanan	cow	1007	COW	esee1248
246230	ana-ʔai	a n a + ʔ a i	Ese Ejja (Huarayo)	Pano-Tacanan	cow	1007	COW	esee1248
246978	waka	w a k a	Tacana	Pano-Tacanan	cow	1007	COW	taca1256
248922	βoi_aĩ	β o i + a ĩ	Catuquina	Pano-Tacanan	cow	1007	COW	pano1254
252492	βakka	β a kː a	Yaminahua	Pano-Tacanan	cow	1007	COW	yami1256
253846	βaka	β a k a	Cayuvava	Cayubaba	cow	1007	COW	cayu1262
255864	waka	w a k a	Movima	Movima	cow	1007	COW	movi1243
282931	'čˀoy	tʃˀ o y/j	Tehuelche	Chonan	cow	1007	COW	tehu1242
#
223477	holea	h o l e a	Ninam (Shirishana variety)	Yanomamic	creep, crawl	3456	CRAWL OR CREEP	nina1238
224416	tərək-o-u	t ə r ə k + o + u	Yanomámi	Yanomamic	creep, crawl	3456	CRAWL OR CREEP	yano1262
224417	hore-i	h o r e + i	Yanomámi	Yanomamic	creep, crawl	3456	CRAWL OR CREEP	yano1262
241336	kʰerwiš	kʰ e rʷ i ʃ	Chipaya	Uru-Chipaya	creep, crawl	3456	CRAWL OR CREEP	chip1262
243612	lelo	l e l o	Araona	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	arao1248
244691	reme-ya	r e m e + y/j a	Cavineña	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	cavi1250
245711	yeyoa-	y/j e y/j o a	Ese Ejja	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	esee1248
247478	rero-	r e r o	Tacana	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	taca1256
247479	rire-	r i r e	Tacana	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	taca1256
248490	čãkɨ-ti	tʃ ã k ɨ + t i	Cashibo	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	cash1251
248491	mɨṣ̌o-	m ɨ ʂ o	Cashibo	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	cash1251
249418	mɨšo-	m ɨ ʃ o	Catuquina	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	pano1254
250473	mɨni-	m ɨ n i	Chácobo	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	chac1251
251746	čiṣ̌kiti	tʃ i ʂ k i t i	Shipibo-Conibo	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	ship1254
251747	mɨṣ̌o-ti	m ɨ ʂ o + t i	Shipibo-Conibo	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	ship1254
253086	mɨṣ̌o-kĩ	m ɨ ʂ o + k ĩ	Yaminahua	Pano-Tacanan	creep, crawl	3456	CRAWL OR CREEP	yami1256
254325	βa-βaka	β a + β a k a	Cayuvava	Cayubaba	creep, crawl	3456	CRAWL OR CREEP	cayu1262
256279	wel-čo	w e l + tʃ o	Movima	Movima	creep, crawl	3456	CRAWL OR CREEP	movi1243
284119	hehče	h e h tʃ e	Selknam	Chonan	creep, crawl	3456	CRAWL OR CREEP	onaa1245
#
223090	weli	w e l i	Ninam (Shirishana variety)	Yanomamic	crocodile, alligator	1857	CROCODILE	nina1238
223091	aluweli	a l u w e l i	Ninam (Shirishana variety)	Yanomamic	crocodile, alligator	1857	CROCODILE	nina1238
224056	iwa_yãnãri	i w a + y/j ã n ã r i	Yanomámi	Yanomamic	crocodile, alligator	1857	CROCODILE	yano1262
242075	mih'mama	m i h m a m a	Mosetén	Mosetén-Chimané	crocodile, alligator	1857	CROCODILE	mose1249
243220	matoa	m a t o a	Araona	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	arao1248
244321	matoha	m a t o h a	Cavineña	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	cavi1250
245343	šaexami	ʃ a e x a m i	Ese Ejja	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	esee1248
245344	šaʔihami	ʃ a ʔ i h a m i	Ese Ejja	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	esee1248
246280	šai	ʃ a i	Ese Ejja (Huarayo)	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	esee1248
247051	mama-mama	m a m a + m a m a	Tacana	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	taca1256
248184	ka'pɨ	k a p ɨ	Cashibo	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	cash1251
248995	kapɨ	k a p ɨ	Catuquina	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	pano1254
250066	kapɨ-	k a p ɨ	Chácobo	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	chac1251
250067	kapɨ-tɨ	k a p ɨ + t ɨ	Chácobo	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	chac1251
251252	kapɨ	k a p ɨ	Shipibo-Conibo	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	ship1254
252580	kapɨ	k a p ɨ	Yaminahua	Pano-Tacanan	crocodile, alligator	1857	CROCODILE	yami1256
253906	'ɲatæ	ɲ a t æ	Cayuvava	Cayubaba	crocodile, alligator	1857	CROCODILE	cayu1262
253907	nat	n a t	Cayuvava	Cayubaba	crocodile, alligator	1857	CROCODILE	cayu1262
255924	yonali	y/j o n a l i	Movima	Movima	crocodile, alligator	1857	CROCODILE	movi1243
#
223632	toloko	t o l o k o	Ninam (Shirishana variety)	Yanomamic	crooked	297	CROOKED	nina1238
223633	tišoko	t i ʃ o k o	Ninam (Shirishana variety)	Yanomamic	crooked	297	CROOKED	nina1238
224572	mɨ_itʰore-a	m ɨ + i tʰ o r e + a	Yanomámi	Yanomamic	crooked	297	CROOKED	yano1262
241483	wexru	w e x r u	Chipaya	Uru-Chipaya	crooked	297	CROOKED	chip1262
241484	ṣ̌kakxu	ʂ k a k x u	Chipaya	Uru-Chipaya	crooked	297	CROOKED	chip1262
242654	'wek	w e k	Mosetén	Mosetén-Chimané	crooked	297	CROOKED	mose1249
243781	a-wac̷o-wac̷o	a + w a tʃ o + w a tʃ o	Araona	Pano-Tacanan	crooked	297	CROOKED	arao1248
243782	ano-ano-a	a n o + a n o + a	Araona	Pano-Tacanan	crooked	297	CROOKED	arao1248
243783	atoli	a t o l i	Araona	Pano-Tacanan	crooked	297	CROOKED	arao1248
244834	peno	p e n o	Cavineña	Pano-Tacanan	crooked	297	CROOKED	cavi1250
245857	kea-sewiwi	k e a + s e w i w i	Ese Ejja	Pano-Tacanan	crooked	297	CROOKED	esee1248
245858	kea-kowiwi	k e a + k o w i w i	Ese Ejja	Pano-Tacanan	crooked	297	CROOKED	esee1248
246672	kia-koi	k i a + k o i	Ese Ejja (Huarayo)	Pano-Tacanan	crooked	297	CROOKED	esee1248
246673	sewiwi	s e w i w i	Ese Ejja (Huarayo)	Pano-Tacanan	crooked	297	CROOKED	esee1248
247650	tori	t o r i	Tacana	Pano-Tacanan	crooked	297	CROOKED	taca1256
249571	rõkɨ	r õ k ɨ	Catuquina	Pano-Tacanan	crooked	297	CROOKED	pano1254
250624	yoro	y/j o r o	Chácobo	Pano-Tacanan	crooked	297	CROOKED	chac1251
253267	yõšto	y/j õ ʃ t o	Yaminahua	Pano-Tacanan	crooked	297	CROOKED	yami1256
256425	hapa-ɬe	h a p a + ɬ e	Movima	Movima	crooked	297	CROOKED	movi1243
284261	ḳˀ-è-onke	qˀ + e + o n k e	Selknam	Chonan	crooked	297	CROOKED	onaa1245
#
241256	ax̣-š	a x + ʃ	Chipaya	Uru-Chipaya	crop, harvest	611	HARVEST	chip1262
242389	wedak'dʸeʔ	w e d a k dʲ e ʔ	Mosetén	Mosetén-Chimané	crop, harvest	611	HARVEST	mose1249
243480	lalo	l a l o	Araona	Pano-Tacanan	crop, harvest	611	HARVEST	arao1248
243481	hiho	h i h o	Araona	Pano-Tacanan	crop, harvest	611	HARVEST	arao1248
244588	taka-	t a k a	Cavineña	Pano-Tacanan	crop, harvest	611	HARVEST	cavi1250
245595	haha-sexa-	h a h a + s e x a	Ese Ejja	Pano-Tacanan	crop, harvest	611	HARVEST	esee1248
247337	ai_ehaha_kʷana	a i + e h a h a + kʷ a n a	Tacana	Pano-Tacanan	crop, harvest	611	HARVEST	taca1256
249302	mɨʔɨ_βana	m ɨ ʔ ɨ + β a n a	Catuquina	Pano-Tacanan	crop, harvest	611	HARVEST	pano1254
250350	tɨsa-	t ɨ s a	Chácobo	Pano-Tacanan	crop, harvest	611	HARVEST	chac1251
252940	topi-kĩ	t o p i + k ĩ	Yaminahua	Pano-Tacanan	crop, harvest	611	HARVEST	yami1256
254204	čotoro	tʃ o t o r o	Cayuvava	Cayubaba	crop, harvest	611	HARVEST	cayu1262
254205	kisi	k i s i	Cayuvava	Cayubaba	crop, harvest	611	HARVEST	cayu1262
254206	kisi-ɲama	k i s i + ɲ a m a	Cayuvava	Cayubaba	crop, harvest	611	HARVEST	cayu1262
256179	ɓaʔ-na	ɓ a ʔ + n a	Movima	Movima	crop, harvest	611	HARVEST	movi1243
#
223634	alaha	a l a h a	Ninam (Shirishana variety)	Yanomamic	cross	1367	CROSS	nina1238
224573	yakira-wə	y/j a k i r a + w ə	Yanomámi	Yanomamic	cross	1367	CROSS	yano1262
241487	kuruša	k u r u ʃ a	Chipaya	Uru-Chipaya	cross	1367	CROSS	chip1262
242657	nu'biʔ	n u b i ʔ	Mosetén	Mosetén-Chimané	cross	1367	CROSS	mose1249
244837	koroso	k o r o s o	Cavineña	Pano-Tacanan	cross	1367	CROSS	cavi1250
245859	ekʷeataʔapee	e kʷ e a t a ʔ a p eː	Ese Ejja	Pano-Tacanan	cross	1367	CROSS	esee1248
249572	šanɨ̃_hiwi	ʃ a n ɨ + h i w i	Catuquina	Pano-Tacanan	cross	1367	CROSS	pano1254
251940	koros	k o r o s	Shipibo-Conibo	Pano-Tacanan	cross	1367	CROSS	ship1254
253270	koros	k o r o s	Yaminahua	Pano-Tacanan	cross	1367	CROSS	yami1256
253271	iβi_kõyaika	i β i + k õ y/j a i k a	Yaminahua	Pano-Tacanan	cross	1367	CROSS	yami1256
256428	toʔ-piɬe	t o ʔ + p i ɬ e	Movima	Movima	cross	1367	CROSS	movi1243
#
223479	yele	y/j e l e	Ninam (Shirishana variety)	Yanomamic	crouch	296	CROUCH	nina1238
224419	yərə-aɨ	y/j ə r ə + a ɨ	Yanomámi	Yanomamic	crouch	296	CROUCH	yano1262
241339	kaw-	k a w	Chipaya	Uru-Chipaya	crouch	296	CROUCH	chip1262
242503	'yičmi	y/j i tʃ m i	Mosetén	Mosetén-Chimané	crouch	296	CROUCH	mose1249
243615	šepeha	ʃ e p e h a	Araona	Pano-Tacanan	crouch	296	CROUCH	arao1248
244693	pehi	p e h i	Cavineña	Pano-Tacanan	crouch	296	CROUCH	cavi1250
245712	haaoke-nahe	h aː o k e + n a h e	Ese Ejja	Pano-Tacanan	crouch	296	CROUCH	esee1248
246572	haa-na-kwe	h aː + n a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	crouch	296	CROUCH	esee1248
246573	xa-noe-ti-kwe	x a + n o e + t i + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	crouch	296	CROUCH	esee1248
247482	ðodo-	ð o d o	Tacana	Pano-Tacanan	crouch	296	CROUCH	taca1256
247483	sa-ote-	s a + o t e	Tacana	Pano-Tacanan	crouch	296	CROUCH	taca1256
248493	ka'tu-ti	k a t u + t i	Cashibo	Pano-Tacanan	crouch	296	CROUCH	cash1251
249420	c̷ira_i-ki_βɨʔo-t-	tʃ i r a + i + k i + β ɨ ʔ o + t	Catuquina	Pano-Tacanan	crouch	296	CROUCH	pano1254
250474	nana-	n a n a	Chácobo	Pano-Tacanan	crouch	296	CROUCH	chac1251
251749	βɨoti	β ɨ o t i	Shipibo-Conibo	Pano-Tacanan	crouch	296	CROUCH	ship1254
251750	c̷istiti	tʃ i s t i t i	Shipibo-Conibo	Pano-Tacanan	crouch	296	CROUCH	ship1254
253088	ṣ̌okipakɨ-kĩ	ʂ o k i p a k ɨ + k ĩ	Yaminahua	Pano-Tacanan	crouch	296	CROUCH	yami1256
256281	wa-ɗul-pin̉	w a + ɗ u l + p i n	Movima	Movima	crouch	296	CROUCH	movi1243
284120	oruḳn	o r u q n	Selknam	Chonan	crouch	296	CROUCH	onaa1245
#
245297	enaokʷi_saaoše	e n a o kʷ i + s aː o ʃ e	Ese Ejja	Pano-Tacanan	crow	913	CROW	esee1248
245298	enaokʷisaa-tewe	e n a o kʷ i s aː + t e w e	Ese Ejja	Pano-Tacanan	crow	913	CROW	esee1248
248951	isko	i s k o	Catuquina	Pano-Tacanan	crow	913	CROW	pano1254
255887	čača	tʃ a tʃ a	Movima	Movima	crow	913	CROW	movi1243
283797	kˀeleln	kˀ e l e l n	Selknam	Chonan	crow	913	CROW	onaa1245
283798	k-leʔw	k + l e ʔʷ	Selknam	Chonan	crow	913	CROW	onaa1245
#
223275	hutika	h u t i k a	Ninam (Shirishana variety)	Yanomamic	crush, grind	1033	GRIND	nina1238
224243	hũtʰemɨ-praɨ	h ũ tʰ e m ɨ + p r a ɨ	Yanomámi	Yanomamic	crush, grind	1033	GRIND	yano1262
241187	x̣al-š	x a l + ʃ	Chipaya	Uru-Chipaya	crush, grind	1033	GRIND	chip1262
241188	x̣awun-š	x a w u n + ʃ	Chipaya	Uru-Chipaya	crush, grind	1033	GRIND	chip1262
242279	muihe'yak	m u i h e y a k	Mosetén	Mosetén-Chimané	crush, grind	1033	GRIND	mose1249
243400	dodo	d o d o	Araona	Pano-Tacanan	crush, grind	1033	GRIND	arao1248
243401	semi-semi-a	s e m i + s e m i + a	Araona	Pano-Tacanan	crush, grind	1033	GRIND	arao1248
244497	eri-ya	e r i + y/j a	Cavineña	Pano-Tacanan	crush, grind	1033	GRIND	cavi1250
244498	hemi-	h e m i	Cavineña	Pano-Tacanan	crush, grind	1033	GRIND	cavi1250
245530	taxa-ka-	t a x a + k a	Ese Ejja	Pano-Tacanan	crush, grind	1033	GRIND	esee1248
246421	kwea-tami-ikwe	kʷ e a + t a m i + i kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	crush, grind	1033	GRIND	esee1248
247258	dodo-	d o d o	Tacana	Pano-Tacanan	crush, grind	1033	GRIND	taca1256
248327	rɨ̃-ti	r ɨ + t i	Cashibo	Pano-Tacanan	crush, grind	1033	GRIND	cash1251
249190	tii_a-	t iː + a	Catuquina	Pano-Tacanan	crush, grind	1033	GRIND	pano1254
250268	rɨnɨ-	r ɨ n ɨ	Chácobo	Pano-Tacanan	crush, grind	1033	GRIND	chac1251
251487	βitaṣ̌-ti	β i t a ʂ + t i	Shipibo-Conibo	Pano-Tacanan	crush, grind	1033	GRIND	ship1254
251488	rɨnɨ-ti	r ɨ n ɨ + t i	Shipibo-Conibo	Pano-Tacanan	crush, grind	1033	GRIND	ship1254
252791	čano-kĩ	tʃ a n o + k ĩ	Yaminahua	Pano-Tacanan	crush, grind	1033	GRIND	yami1256
254123	ǰɨ	dʒ ɨ	Cayuvava	Cayubaba	crush, grind	1033	GRIND	cayu1262
254124	sobækæ	s o b æ k æ	Cayuvava	Cayubaba	crush, grind	1033	GRIND	cayu1262
256088	latos-na	l a t o s + n a	Movima	Movima	crush, grind	1033	GRIND	movi1243
283991	xohketˀè	x o h k e tˀ e	Selknam	Chonan	crush, grind	1033	GRIND	onaa1245
#
223756	ũku	ũ k u	Ninam (Shirishana variety)	Yanomamic	cry, weep	1839	CRY	nina1238
224702	mɨã_ɨ̃kɨ̃-ɨ̃	m ɨ ã + ɨ k ɨ + ɨ	Yanomámi	Yanomamic	cry, weep	1839	CRY	yano1262
241650	ḳaa-šša	q aː + ʃ ʃ a	Chipaya	Uru-Chipaya	cry, weep	1839	CRY	chip1262
242825	'tari	t a r i	Mosetén	Mosetén-Chimané	cry, weep	1839	CRY	mose1249
243961	pa	p a	Araona	Pano-Tacanan	cry, weep	1839	CRY	arao1248
244985	pa-ya	p a + y/j a	Cavineña	Pano-Tacanan	cry, weep	1839	CRY	cavi1250
245985	pa-	p a	Ese Ejja	Pano-Tacanan	cry, weep	1839	CRY	esee1248
246760	pa-kwe	p a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	cry, weep	1839	CRY	esee1248
247822	pa-	p a	Tacana	Pano-Tacanan	cry, weep	1839	CRY	taca1256
248671	ĩ-ti	ĩ + t i	Cashibo	Pano-Tacanan	cry, weep	1839	CRY	cash1251
249718	wai_i-	w a i + i	Catuquina	Pano-Tacanan	cry, weep	1839	CRY	pano1254
250757	ara-	a r a	Chácobo	Pano-Tacanan	cry, weep	1839	CRY	chac1251
252128	wini-ti	w i n i + t i	Shipibo-Conibo	Pano-Tacanan	cry, weep	1839	CRY	ship1254
252129	βɨõ-ti	β ɨ õ + t i	Shipibo-Conibo	Pano-Tacanan	cry, weep	1839	CRY	ship1254
253455	õia-kĩ	õ i a + k ĩ	Yaminahua	Pano-Tacanan	cry, weep	1839	CRY	yami1256
253456	ɨa-kĩ	ɨ a + k ĩ	Yaminahua	Pano-Tacanan	cry, weep	1839	CRY	yami1256
254666	ɨrɨ	ɨ r ɨ	Cayuvava	Cayubaba	cry, weep	1839	CRY	cayu1262
254667	pɨrɨ	p ɨ r ɨ	Cayuvava	Cayubaba	cry, weep	1839	CRY	cayu1262
254668	ɨ	ɨ	Cayuvava	Cayubaba	cry, weep	1839	CRY	cayu1262
254669	rɨrɨ	r ɨ r ɨ	Cayuvava	Cayubaba	cry, weep	1839	CRY	cayu1262
256575	hiyi	h i y/j i	Movima	Movima	cry, weep	1839	CRY	movi1243
283547	'eʔe-	e ʔ e	Tehuelche	Chonan	cry, weep	1839	CRY	tehu1242
284390	ʔowl-xe	ʔ o w l + x e	Selknam	Chonan	cry, weep	1839	CRY	onaa1245
#
223355	õtamo	õ t a m o	Ninam (Shirishana variety)	Yanomamic	cultivate, till	1541	CULTIVATE	nina1238
223356	kẽa	k ẽ a	Ninam (Shirishana variety)	Yanomamic	cultivate, till	1541	CULTIVATE	nina1238
224298	hikari-mo-u	h i k a r i + m o + u	Yanomámi	Yanomamic	cultivate, till	1541	CULTIVATE	yano1262
242374	'kœti	k œ t i	Mosetén	Mosetén-Chimané	cultivate, till	1541	CULTIVATE	mose1249
243473	hana	h a n a	Araona	Pano-Tacanan	cultivate, till	1541	CULTIVATE	arao1248
244577	peho-ya	p e h o + y/j a	Cavineña	Pano-Tacanan	cultivate, till	1541	CULTIVATE	cavi1250
246480	kekwa-kwe	k e kʷ a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	cultivate, till	1541	CULTIVATE	esee1248
246481	bana-kwe	b a n a + kʷ e	Ese Ejja (Huarayo)	Pano-Tacanan	cultivate, till	1541	CULTIVATE	esee1248
248388	naɨ-ti	n a ɨ + t i	Cashibo	Pano-Tacanan	cultivate, till	1541	CULTIVATE	cash1251
250343	sai-	s a i	Chácobo	Pano-Tacanan	cultivate, till	1541	CULTIVATE	chac1251
251584	tayã-ti	t a y/j ã + t i	Shipibo-Conibo	Pano-Tacanan	cultivate, till	1541	CULTIVATE	ship1254
251585	oro-ti	o r o + t i	Shipibo-Conibo	Pano-Tacanan	cultivate, till	1541	CULTIVATE	ship1254
252928	oro-mɨ-kĩ	o r o + m ɨ + k ĩ	Yaminahua	Pano-Tacanan	cultivate, till	1541	CULTIVATE	yami1256
256171	ɓai-ɬim-tiʔi	ɓ a i + ɬ i m + t i ʔ i	Movima	Movima	cultivate, till	1541	CULTIVATE	movi1243
#
223265	hesi	h e s i	Ninam (Shirishana variety)	Yanomamic	cup, drinking vessel	476	CUP	nina1238
242266	'tasa	t a s a	Mosetén	Mosetén-Chimané	cup, drinking vessel	476	CUP	mose1249
243385	c̷ewai	tʃ e w a i	Araona	Pano-Tacanan	cup, drinking vessel	476	CUP	arao1248
243386	e-mei	e + m e i	Araona	Pano-Tacanan	cup, drinking vessel	476	CUP	arao1248
244486	perora	p e r o r a	Cavineña	Pano-Tacanan	cup, drinking vessel	476	CUP	cavi1250
247244	eiď̶i-mehi	e i ð i + m e h i	Tacana	Pano-Tacanan	cup, drinking vessel	476	CUP	taca1256
249174	kopo	k o p o	Catuquina	Pano-Tacanan	cup, drinking vessel	476	CUP	pano1254
252772	kɨčo	k ɨ tʃ o	Yaminahua	Pano-Tacanan	cup, drinking vessel	476	CUP	yami1256
256073	sapaʔ-mo	s a p a ʔ + m o	Movima	Movima	cup, drinking vessel	476	CUP	movi1243
283122	'kˀonkn	kˀ o n k n	Tehuelche	Chonan	cup, drinking vessel	476	CUP	tehu1242
283983	ʔàhwen	ʔ a hʷ e n	Selknam	Chonan	cup, drinking vessel	476	CUP	onaa1245
#
223225	halo	h a l o	Ninam (Shirishana variety)	Yanomamic	cure, heal	499	CURE	nina1238
224196	haro-u	h a r o + u	Yanomámi	Yanomamic	cure, heal	499	CURE	yano1262
224197	owəhə-aɨ	o w ə h ə + a ɨ	Yanomámi	Yanomamic	cure, heal	499	CURE	yano1262
241135	ṣ̌etḳat-	ʂ e t q a t	Chipaya	Uru-Chipaya	cure, heal	499	CURE	chip1262
242229	pi'ɲi-tæi	p i ɲ i + t æ i	Mosetén	Mosetén-Chimané	cure, heal	499	CURE	mose1249
243347	apoakata	a p o a k a t a	Araona	Pano-Tacanan	cure, heal	499	CURE	arao1248
244446	čača-ne-ya	tʃ a tʃ a + n e + y/j a	Cavineña	Pano-Tacanan	cure, heal	499	CURE	cavi1250
245487	šikʷi-	ʃ i kʷ i	Ese Ejja	Pano-Tacanan	cure, heal	499	CURE	esee1248
