DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
ShipiboConibo	1232	WARM	warm	tibio, cálido	quente, cálido	
ShipiboConibo	1228	EARTH (SOIL)	earth (soil)	tierra	terra (solo)	mái
ShipiboConibo	3603	EARTH OR LAND	earth or land	tierra	TERRA / PAÍS	
ShipiboConibo	1456	THROW	throw	tirar	jogar	
ShipiboConibo	549	COPULATE	copulate	tirar, tener relaciones sexuales	ter relações sexuais	
ShipiboConibo	297	CROOKED	crooked	torcido	torcido, torto	
ShipiboConibo	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		ócoti
ShipiboConibo	1086	WORK (ACTIVITY)	work (activity)	trabajar		téeti, yónoti
ShipiboConibo	1075	TRAP (PITFALL)	trap (pitfall)	trampa	cilada, armadilha	tapásha
ShipiboConibo	3320	SNARE (TRAP)	snare (trap)	trampa, cepo		
ShipiboConibo	1043	BRAID	braid	trenzar	trança	manés̈hti
ShipiboConibo	1334	GUTS	guts	tripas	vísceras	póco
ShipiboConibo	699	SAD	sad	triste	TRISTE (ZA)	
ShipiboConibo	2113	OLD (USED)	old (used)	usado		onís
ShipiboConibo	1836	VAGINA	vagina	vagina	vagina	s̈hébi
ShipiboConibo	976	WEAR	wear	vestir		
ShipiboConibo	2112	OLD (AGED)	old (aged)	viejo		yósi
ShipiboConibo	1251	BELLY	belly	vientre, barriga	barriga	chis̈hána
ShipiboConibo	1422	BE ALIVE	be alive	vivo	vivo	jíria
ShipiboConibo	1363	VOICE	voice	voz	voz	jói
ShipiboConibo	1837	VULVA	vulva	vulva	órgão sexual feminino	
ShipiboConibo	1577	AND	and	y	e	betan
