ID	DOCULECT	CONCEPTICON ID	CONCEPTICON_GLOSS	VALUE
3752	Tacana_IDS	708	SHINE	ðaro-ðaro-a-
3753	Tacana_IDS	679	BRIGHT	kʷare-kʷare
3754	Tacana_IDS	679	BRIGHT	sire-sire
3755	Tacana_IDS	706	DARK	ðabi-da
3756	Tacana_IDS	1335	WHITE	pasa-ne
3757	Tacana_IDS	163	BLACK	ðewe-na
3758	Tacana_IDS	163	BLACK	ðabi-da
3759	Tacana_IDS	156	RED	ðere-na
3760	Tacana_IDS	156	RED	hoti-da
3761	Tacana_IDS	837	BLUE	ðawa-ne
3762	Tacana_IDS	1425	GREEN	čina
3763	Tacana_IDS	1425	GREEN	ðawa-ne
3764	Tacana_IDS	1424	YELLOW	tiď̶ina
3765	Tacana_IDS	1424	YELLOW	masawi
3766	Tacana_IDS	1892	TOUCH	ď̶apaba-
3767	Tacana_IDS	1892	TOUCH	nosoa-ba-
3768	Tacana_IDS	378	PINCH	ðiho-
3769	Tacana_IDS	1884	HARD	tadada
3770	Tacana_IDS	1856	SOFT	noc̷a-da
3771	Tacana_IDS	1856	SOFT	ðore-
3772	Tacana_IDS	1923	ROUGH	ď̶ebo-da
3773	Tacana_IDS	1923	ROUGH	ď̶aka-ď̶aka
3774	Tacana_IDS	1923	ROUGH	ď̶eoda
3775	Tacana_IDS	1234	SMOOTH	kʷapi-kʷapi
3776	Tacana_IDS	1234	SMOOTH	noc̷a-da
3777	Tacana_IDS	1396	SHARP	keho-da
3778	Tacana_IDS	1210	HEAVY	bike-da
3779	Tacana_IDS	1052	LIGHT (WEIGHT)	piri-da
3780	Tacana_IDS	1052	LIGHT (WEIGHT)	peho-da
3781	Tacana_IDS	1726	WET	c̷abi-da
3782	Tacana_IDS	1726	WET	čara-da
3783	Tacana_IDS	1398	DRY	e-sara
3784	Tacana_IDS	1398	DRY	mori-da
3785	Tacana_IDS	1286	HOT	sina-da
3788	Tacana_IDS	1287	COLD	wina-da
3789	Tacana_IDS	704	CLEAN	c̷ero-da
3790	Tacana_IDS	1230	DIRTY	ači
3791	Tacana_IDS	1230	DIRTY	aði-da
3792	Tacana_IDS	380	WRINKLED	riči-riči
3793	Tacana_IDS	811	SOUL	e-niď̶o
3794	Tacana_IDS	811	SOUL	e-nime
3795	Tacana_IDS	1355	LAUGH	haiď̶ebati-
3796	Tacana_IDS	1413	PLAY	ha-sito-ti-
3797	Tacana_IDS	923	LOVE	c̷ada-ba-
3798	Tacana_IDS	923	LOVE	nawe-da
3799	Tacana_IDS	928	EMBRACE	iď̶ami-
3800	Tacana_IDS	1783	PAIN	neba-
3801	Tacana_IDS	1839	CRY	pa-
3802	Tacana_IDS	1651	TEAR (OF EYE)	toa-na
3803	Tacana_IDS	781	FEAR (FRIGHT)	iyo-ame
3804	Tacana_IDS	781	FEAR (FRIGHT)	iyoba-
3805	Tacana_IDS	1784	WANT	oc̷ataba-
3806	Tacana_IDS	1784	WANT	c̷ada
3807	Tacana_IDS	1750	CHOOSE	ðare-
3808	Tacana_IDS	1657	TRUE	ene-kita
3809	Tacana_IDS	1657	TRUE	ene-boc̷epi
3810	Tacana_IDS	601	LIE (MISLEAD)	biď̶o-mimi
3811	Tacana_IDS	1035	GOOD	sai-da
3812	Tacana_IDS	1292	BAD	maða-da we
3813	Tacana_IDS	1292	BAD	ate
3814	Tacana_IDS	1415	THINK (REFLECT)	piba-
3815	Tacana_IDS	1410	KNOW (SOMETHING)	a
3816	Tacana_IDS	1410	KNOW (SOMETHING)	ba-we
3817	Tacana_IDS	1410	KNOW (SOMETHING)	boe
3818	Tacana_IDS	707	REMEMBER	piba-me-
3819	Tacana_IDS	1523	FORGET	seta-
3820	Tacana_IDS	1157	BECAUSE	kʷaso
3821	Tacana_IDS	1157	BECAUSE	hokʷaso
3822	Tacana_IDS	1268	YES	eʔe
3823	Tacana_IDS	1269	NO	moe
3824	Tacana_IDS	1269	NO	mawe
3825	Tacana_IDS	1269	NO	aimoe...mawe
3826	Tacana_IDS	1239	HOW	kʷaha
3827	Tacana_IDS	1239	HOW	kʷa ni da
3828	Tacana_IDS	1236	WHAT	ai
3829	Tacana_IDS	1238	WHEN	kec̷ono ni da
3830	Tacana_IDS	1237	WHERE	ke pia
3831	Tacana_IDS	1237	WHERE	hoke
3832	Tacana_IDS	1235	WHO	ai-ðe
3833	Tacana_IDS	1235	WHO	ai-ya
3834	Tacana_IDS	1261	SING	sac̷o-
3835	Tacana_IDS	715	SHOUT	hehe-
3836	Tacana_IDS	1025	WHISTLE	wi-
3837	Tacana_IDS	1623	SPEAK	mimi-
3838	Tacana_IDS	1623	SPEAK	ha-kisa-ti-
3839	Tacana_IDS	1458	SAY	po-
3840	Tacana_IDS	48	BE SILENT	tahi-da
3841	Tacana_IDS	48	BE SILENT	kʷac̷a mawe
3842	Tacana_IDS	1307	LANGUAGE	mimi kʷana
3843	Tacana_IDS	1307	LANGUAGE	yana
3844	Tacana_IDS	1405	NAME	e-bani
3845	Tacana_IDS	1309	ASK (INQUIRE)	kisa-ba-
3846	Tacana_IDS	1828	ASK (REQUEST)	habahati-
3847	Tacana_IDS	1828	ASK (REQUEST)	patia pohi -po-
3848	Tacana_IDS	1084	CALL	iwa-
3849	Tacana_IDS	1672	WRITE	dere-dere-
3850	Tacana_IDS	777	FLUTE	moi
3851	Tacana_IDS	908	DRUM	hememe
3852	Tacana_IDS	301	CHIEFTAIN	e-čoa pohi
3853	Tacana_IDS	301	CHIEFTAIN	ekʷai
3854	Tacana_IDS	1325	FRIEND	epere-hi
3855	Tacana_IDS	1325	FRIEND	e-boke-hi
3856	Tacana_IDS	1897	HELP	c̷awa-
3857	Tacana_IDS	1831	MEET	c̷o-tiyo-
3858	Tacana_IDS	1831	MEET	c̷o-
3859	Tacana_IDS	1423	FIGHT	ha-iče-ti-
3860	Tacana_IDS	994	BOW	pisa-c̷oe
3861	Tacana_IDS	977	ARROW	pisa
3864	Tacana_IDS	1435	HUNT	aseaseti-
3865	Tacana_IDS	1172	SHOOT	mec̷e -noro-
3866	Tacana_IDS	1172	SHOOT	sia-
3867	Tacana_IDS	1172	SHOOT	maraka-
3868	Tacana_IDS	1075	TRAP (PITFALL)	ribi
3869	Tacana_IDS	1075	TRAP (PITFALL)	hopača
3870	Tacana_IDS	713	STEAL	c̷i-
3871	Tacana_IDS	1973	DEMON	išawa
3872	Tacana_IDS	1973	DEMON	einiď̶o
4841	Chacobo_IDS	1228	EARTH (SOIL)	mai
4842	Chacobo_IDS	2	DUST	mišpo
4843	Chacobo_IDS	640	MUD	mac̷a
4844	Chacobo_IDS	671	SAND	maṣ̌ɨnɨ
4845	Chacobo_IDS	671	SAND	mišpo
4846	Chacobo_IDS	652	PLAIN	ṣ̌aβaka
4847	Chacobo_IDS	948	WATER	hɨ-nɨ
4848	Chacobo_IDS	624	LAKE	ia-nɨ
4849	Chacobo_IDS	2144	SPRING OR WELL	katoro
4850	Chacobo_IDS	420	FOREST	niʔi
4851	Chacobo_IDS	906	TREE	hiwi
4852	Chacobo_IDS	1732	SKY	nai-pa
4853	Chacobo_IDS	1343	SUN	βari
4854	Chacobo_IDS	1313	MOON	oṣ̌ɨ
4855	Chacobo_IDS	1430	STAR	wištima
4856	Chacobo_IDS	1654	LIGHTNING	kanapa
4857	Chacobo_IDS	1654	LIGHTNING	βara-
4858	Chacobo_IDS	1150	THUNDER	tɨrɨ-ʔaina
4859	Chacobo_IDS	1733	RAINBOW	naβaβaʔi
4860	Chacobo_IDS	630	LIGHT (RADIATION)	wɨana
4861	Chacobo_IDS	11	DARKNESS	βakiši
4862	Chacobo_IDS	1388	SHADE	tɨ-βakiši
4863	Chacobo_IDS	1977	DEW	niβiči
4864	Chacobo_IDS	960	WIND	yošini
4865	Chacobo_IDS	1489	CLOUD	c̷ɨmo
4866	Chacobo_IDS	249	FOG	koro
4867	Chacobo_IDS	658	RAIN (PRECIPITATION)	oi
4868	Chacobo_IDS	221	FIRE	čiʔi
4869	Chacobo_IDS	778	SMOKE (EXHAUST)	koʔini
4870	Chacobo_IDS	646	ASH	čiʔi-mišpo
4871	Chacobo_IDS	141	BURN (SOMETHING)	mɨṣ̌a-
4872	Chacobo_IDS	1428	BURNING	mɨṣ̌o-
4873	Chacobo_IDS	737	LIGHT (IGNITE)	c̷ami-
4874	Chacobo_IDS	737	LIGHT (IGNITE)	c̷ama
4875	Chacobo_IDS	127	EXTINGUISH	noka-
4876	Chacobo_IDS	127	EXTINGUISH	noka-wa-
4877	Chacobo_IDS	10	FIREWOOD	karo
4878	Chacobo_IDS	1188	CHARCOAL	c̷istɨ mišni
4879	Chacobo_IDS	683	PERSON	noʔiria
4880	Chacobo_IDS	1554	MAN	honi
4881	Chacobo_IDS	962	WOMAN	yoṣ̌a
4882	Chacobo_IDS	1366	BOY	honi pistia
4883	Chacobo_IDS	76	YOUNG MAN	honi βakɨ
4884	Chacobo_IDS	1646	GIRL	yoṣ̌a pistia
4885	Chacobo_IDS	77	YOUNG WOMAN	βɨčo
4886	Chacobo_IDS	1304	CHILD (YOUNG HUMAN)	ṣ̌oko-βo
4887	Chacobo_IDS	1304	CHILD (YOUNG HUMAN)	βakɨ
4888	Chacobo_IDS	1289	BABY	βakɨ pistia
4889	Chacobo_IDS	1200	HUSBAND	βɨnɨ
4890	Chacobo_IDS	1199	WIFE	awi-ni
4891	Chacobo_IDS	203	MARRY	oto-
4892	Chacobo_IDS	1217	FATHER	papa
4893	Chacobo_IDS	1217	FATHER	ɨpa
4894	Chacobo_IDS	1216	MOTHER	haʔiwa
4895	Chacobo_IDS	1759	OLDER BROTHER	ɨpa
4896	Chacobo_IDS	1760	YOUNGER BROTHER	poi maṣ̌ko
4897	Chacobo_IDS	1758	OLDER SISTER	rɨkɨmɨ
4898	Chacobo_IDS	1761	YOUNGER SISTER	noma
4900	Chacobo_IDS	406	OLD MAN	honi siri
4902	Chacobo_IDS	907	OLD WOMAN	yoṣ̌a siri
4905	Chacobo_IDS	1149	ORPHAN	yoma
4906	Chacobo_IDS	1644	RELATIVES	himi-βo
4907	Chacobo_IDS	1209	I	ɨ
4908	Chacobo_IDS	1209	I	ɨa
4909	Chacobo_IDS	1215	THOU	mi-a
4910	Chacobo_IDS	1212	WE	no
4911	Chacobo_IDS	1212	WE	no-a
4912	Chacobo_IDS	1213	YOU	ka-
4913	Chacobo_IDS	817	THEY	ka-
4914	Chacobo_IDS	817	THEY	hato
4915	Chacobo_IDS	619	ANIMAL	yo'ʔina
4916	Chacobo_IDS	1337	PIG	hono
4917	Chacobo_IDS	1318	CHICKEN	patiari
4918	Chacobo_IDS	1360	DUCK	araro
4919	Chacobo_IDS	539	NEST	naʔa
4920	Chacobo_IDS	937	BIRD	isa-ka
4921	Chacobo_IDS	307	HAWK	tɨtɨ-pa
4922	Chacobo_IDS	1185	VULTURE	poʔi-ko
4923	Chacobo_IDS	1793	BAT	kaši
4924	Chacobo_IDS	882	PARROT	βawa
4925	Chacobo_IDS	735	OWL	popo
4926	Chacobo_IDS	735	OWL	nawa kano
4927	Chacobo_IDS	2009	DOG	ina
4928	Chacobo_IDS	2009	DOG	ina-ka
4929	Chacobo_IDS	1208	CAT	kama-no
4930	Chacobo_IDS	227	FISH	ṣ̌aɨ
4931	Chacobo_IDS	227	FISH	sani-no
4932	Chacobo_IDS	1936	DEER	čaṣ̌oa
4934	Chacobo_IDS	1392	LOUSE	ia
4935	Chacobo_IDS	587	ANT	hiʔi-ma
4936	Chacobo_IDS	843	SPIDER	šino
4937	Chacobo_IDS	665	BEE	šara
4938	Chacobo_IDS	665	BEE	βina
4939	Chacobo_IDS	1517	WASP	βina
4940	Chacobo_IDS	1504	FLY (INSECT)	ṣ̌aβina
4941	Chacobo_IDS	1504	FLY (INSECT)	naka
4942	Chacobo_IDS	1509	MOSQUITO	βii
4943	Chacobo_IDS	1219	WORM	ṣ̌ɨna
4944	Chacobo_IDS	730	SNAKE	rono
4945	Chacobo_IDS	1791	BUTTERFLY	hotoro
4946	Chacobo_IDS	1543	SNAIL	kosɨ
4947	Chacobo_IDS	503	FROG	βɨṣ̌ko
4948	Chacobo_IDS	632	LIZARD	ṣ̌aβa
4949	Chacobo_IDS	112	TURTLE	nɨṣ̌o
4950	Chacobo_IDS	1480	BODY	yora
4951	Chacobo_IDS	763	SKIN	βiči
4953	Chacobo_IDS	2648	HAIR (HEAD)	βoo
4954	Chacobo_IDS	678	BEARD	kɨni
4955	Chacobo_IDS	189	HAIR (BODY)	rani
4956	Chacobo_IDS	189	HAIR (BODY)	koβo
4957	Chacobo_IDS	946	BLOOD	himi
4958	Chacobo_IDS	1394	BONE	ṣ̌ao
4959	Chacobo_IDS	801	RIB	piši
4960	Chacobo_IDS	1393	HORN (ANATOMY)	mawi
4961	Chacobo_IDS	1220	TAIL	hina
4962	Chacobo_IDS	1291	BACK	ka-tɨ
4963	Chacobo_IDS	1256	HEAD	ma-po
4964	Chacobo_IDS	1583	BRAIN	mapi
4965	Chacobo_IDS	1560	FACE	βɨ-mana
4966	Chacobo_IDS	123	FOREHEAD	βɨ-mana
4967	Chacobo_IDS	798	JAW	kɨwi
4968	Chacobo_IDS	1730	CHEEK	ta-mo
4969	Chacobo_IDS	1510	CHIN	kɨwi
4970	Chacobo_IDS	1248	EYE	βɨ-ro
4971	Chacobo_IDS	1248	EYE	wɨro
4972	Chacobo_IDS	1173	EYEBROW	wɨško
4973	Chacobo_IDS	1540	EYELASH	βɨṣ̌pɨ
4974	Chacobo_IDS	1540	EYELASH	wɨšpi
4975	Chacobo_IDS	1247	EAR	paʔoki
4976	Chacobo_IDS	1221	NOSE	rɨ-ṣ̌aki
4977	Chacobo_IDS	208	NASAL MUCUS (SNOT)	siiʔaka-
4978	Chacobo_IDS	674	MOUTH	ha-na
4979	Chacobo_IDS	478	LIP	kɨ-βiči
4980	Chacobo_IDS	1205	TONGUE	ha-
4981	Chacobo_IDS	1205	TONGUE	ha-na
4982	Chacobo_IDS	1380	TOOTH	ṣ̌ɨ-ta
4983	Chacobo_IDS	1333	NECK	tɨ-poko
4984	Chacobo_IDS	1346	THROAT	tɨ-poko
4985	Chacobo_IDS	1482	SHOULDER	pipati
4986	Chacobo_IDS	1482	SHOULDER	βac̷isto
4987	Chacobo_IDS	1673	ARM	po-ya-mɨ
4988	Chacobo_IDS	1886	ARMPIT	piškini
4989	Chacobo_IDS	981	ELBOW	βaṣ̌-poto
4990	Chacobo_IDS	1277	HAND	mɨ
4991	Chacobo_IDS	1277	HAND	mɨ-kɨ-nɨ
4992	Chacobo_IDS	1183	PALM OF HAND	mɨ-kɨ para
4993	Chacobo_IDS	1303	FINGER	mɨ-či
4994	Chacobo_IDS	1258	FINGERNAIL	mɨ-c̷isi
4995	Chacobo_IDS	72	CLAW	mɨ-c̷isi
4996	Chacobo_IDS	1297	LEG	wiko
4997	Chacobo_IDS	471	UPPER LEG (THIGH)	kiši
4998	Chacobo_IDS	1371	KNEE	ra-poto
4999	Chacobo_IDS	1301	FOOT	ta-ʔɨ
5000	Chacobo_IDS	980	HEEL	c̷iposto
5001	Chacobo_IDS	318	FOOTPRINT	hawɨ-taʔɨ
5002	Chacobo_IDS	1257	WING	pɨ-ʔi
5003	Chacobo_IDS	1201	FEATHER	pɨ-ʔi
5004	Chacobo_IDS	1592	CHEST	šipati
5005	Chacobo_IDS	1402	BREAST	ṣ̌oma
5006	Chacobo_IDS	1838	NAVEL	noro
5007	Chacobo_IDS	1223	HEART	howiti
5008	Chacobo_IDS	688	LUNG	taša
5009	Chacobo_IDS	1224	LIVER	taka
5010	Chacobo_IDS	489	KIDNEY	katoko
5011	Chacobo_IDS	489	KIDNEY	tika
5012	Chacobo_IDS	819	STOMACH	takɨpɨ
5013	Chacobo_IDS	834	BUTTOCKS	čikaṣ̌a
5014	Chacobo_IDS	797	TESTICLES	hoβo βači
5015	Chacobo_IDS	1222	PENIS	hina
5016	Chacobo_IDS	162	HICCOUGH	c̷ɨko-
5017	Chacobo_IDS	879	COUGH	oko-
5018	Chacobo_IDS	1621	SNEEZE	atiša-
5019	Chacobo_IDS	1440	SPIT	kɨyono
5020	Chacobo_IDS	1278	VOMIT	hana-
5021	Chacobo_IDS	1403	BITE	tɨṣ̌a-
5022	Chacobo_IDS	319	LICK	taṣ̌o-
5023	Chacobo_IDS	1585	SLEEP	oṣ̌a-
5024	Chacobo_IDS	1983	SNORE	raska-
5025	Chacobo_IDS	1920	DREAM (SOMETHING)	nama-
5026	Chacobo_IDS	1602	WAKE UP	βɨpɨke
5027	Chacobo_IDS	1602	WAKE UP	βɨpɨka-
5028	Chacobo_IDS	1159	FART	c̷ipisi
5029	Chacobo_IDS	592	PISS	hiso-
5030	Chacobo_IDS	676	SHIT (DEFECATE)	moa-
5031	Chacobo_IDS	676	SHIT (DEFECATE)	poʔi-
5032	Chacobo_IDS	549	COPULATE	čota-
5033	Chacobo_IDS	52	SHIVER	saki saki
5034	Chacobo_IDS	138	BATHE	aši-
5035	Chacobo_IDS	1090	BE BORN	ko-
5036	Chacobo_IDS	1417	KILL	kaka-
5037	Chacobo_IDS	1417	KILL	tɨpas-
5038	Chacobo_IDS	1417	KILL	a-
5039	Chacobo_IDS	1719	BURY	maiwa-
5040	Chacobo_IDS	3188	MIGHTY OR POWERFUL OR STRONG	čama
5041	Chacobo_IDS	1847	SICK	anoma
5042	Chacobo_IDS	1109	WOUND	βono
5043	Chacobo_IDS	1109	WOUND	isi-
5044	Chacobo_IDS	1808	PUS	koo
5045	Chacobo_IDS	499	CURE	sinomis
5046	Chacobo_IDS	1372	MEDICINE	raoti
5047	Chacobo_IDS	168	REST	hoi-
5048	Chacobo_IDS	1564	LAZY	čikiš
5049	Chacobo_IDS	320	LAME	taški
5050	Chacobo_IDS	996	DEAF	patoši
5051	Chacobo_IDS	1666	MUTE	haro
5052	Chacobo_IDS	1463	DRUNK	paʔɨ-
5053	Chacobo_IDS	590	NAKED	c̷oβo-ko
5054	Chacobo_IDS	1336	EAT	pi-
5055	Chacobo_IDS	256	FOOD	ṣ̌ɨpɨpoi
5056	Chacobo_IDS	1959	RAW	paṣ̌a
5057	Chacobo_IDS	178	RIPE	šini-
5058	Chacobo_IDS	1958	UNRIPE	ṣ̌oo
5059	Chacobo_IDS	1958	UNRIPE	ṣ̌atɨ ṣ̌oo
5060	Chacobo_IDS	1728	ROTTEN	βoaṣ̌a
5061	Chacobo_IDS	1728	ROTTEN	pisi
5062	Chacobo_IDS	1401	DRINK	a-
5063	Chacobo_IDS	1864	HUNGER	paṣ̌na-
5064	Chacobo_IDS	1864	HUNGER	βinia-
5065	Chacobo_IDS	1421	SUCK	c̷opaʔa-
5066	Chacobo_IDS	321	CHEW	naka-
5067	Chacobo_IDS	321	CHEW	tao-
5068	Chacobo_IDS	897	SWALLOW	ṣ̌ɨʔa-
5069	Chacobo_IDS	1100	COOK (SOMETHING)	hoosi-
5070	Chacobo_IDS	3653	COOKING POT	paiti
5071	Chacobo_IDS	3653	COOKING POT	oria
5073	Chacobo_IDS	275	PEEL	raṣ̌o
5074	Chacobo_IDS	275	PEEL	ṣ̌oka-
5075	Chacobo_IDS	1767	SCRAPE	čoro
5076	Chacobo_IDS	2017	MIX	roi-a-
5077	Chacobo_IDS	1594	FLOUR	ac̷a moto
5078	Chacobo_IDS	1033	GRIND	rɨnɨ-
5079	Chacobo_IDS	634	MEAT	nami
5080	Chacobo_IDS	1507	FRUIT	βimi
5081	Chacobo_IDS	323	FAT (ORGANIC SUBSTANCE)	ṣ̌ɨni
5082	Chacobo_IDS	1274	SALT	čopara
5083	Chacobo_IDS	919	CHILI PEPPER	yoči
5084	Chacobo_IDS	942	HONEY	βata
5085	Chacobo_IDS	635	MILK	ṣ̌oma
5086	Chacobo_IDS	731	BEVERAGE	hɨnɨ
5087	Chacobo_IDS	731	BEVERAGE	kawi
5088	Chacobo_IDS	404	ALCOHOL (FERMENTED DRINK)	hɨnɨ-šapo
5089	Chacobo_IDS	744	EGG	βači
5090	Chacobo_IDS	1895	CLOTHES	sawɨ-ti
5091	Chacobo_IDS	1616	CLOTH	raiti
5092	Chacobo_IDS	1850	COTTON	waṣ̌mɨ-nɨ
5093	Chacobo_IDS	580	FUR	rani
5094	Chacobo_IDS	121	SPIN	risisi-
5095	Chacobo_IDS	133	WEAVE	ṣ̌apo-
5096	Chacobo_IDS	1457	SEW	kɨṣ̌a-
5097	Chacobo_IDS	1382	NEEDLE (FOR SEWING)	sopiri
5098	Chacobo_IDS	1161	THREAD	risisi
5099	Chacobo_IDS	772	BELT	pɨpana
5100	Chacobo_IDS	1374	RING	mɨkɨ-raati
5101	Chacobo_IDS	1961	NECKLACE	tɨwɨti
5102	Chacobo_IDS	1475	COMB	βowɨṣ̌-
5104	Chacobo_IDS	1252	HOUSE	ṣ̌oβo
5105	Chacobo_IDS	1567	DOOR	kaiti
5106	Chacobo_IDS	806	BLANKET	počo
5107	Chacobo_IDS	1476	CHAIR	kɨnanɨ
5108	Chacobo_IDS	769	ROOF	ṣ̌ɨpamɨ
5111	Chacobo_IDS	212	FIELD	nawɨ
5112	Chacobo_IDS	212	FIELD	wai
5114	Chacobo_IDS	1418	DIG	wɨyo-
5115	Chacobo_IDS	714	SEED	βɨro
5116	Chacobo_IDS	506	MAIZE	ṣ̌ɨki
5117	Chacobo_IDS	606	GRASS	wasi
5118	Chacobo_IDS	1486	PLANT (SOMETHING)	βana-
5119	Chacobo_IDS	670	ROOT	tapono
5120	Chacobo_IDS	670	ROOT	kano
5121	Chacobo_IDS	628	LEAF	pɨ-ʔi
5122	Chacobo_IDS	628	LEAF	mani
5123	Chacobo_IDS	239	FLOWER	hoa
5124	Chacobo_IDS	239	FLOWER	niʔi hoa
5125	Chacobo_IDS	906	TREE	hiwi
5126	Chacobo_IDS	974	TOBACCO	romɨ
5127	Chacobo_IDS	1204	BARK	ṣ̌a'kata
5128	Chacobo_IDS	1204	BARK	βiči
5129	Chacobo_IDS	159	SWEET POTATO	kari
5130	Chacobo_IDS	925	CASSAVA	ac̷a
5131	Chacobo_IDS	925	CASSAVA	kanaki
5133	Chacobo_IDS	641	MUSHROOM	kono
5134	Chacobo_IDS	2004	BEND	nana-
5135	Chacobo_IDS	1917	TIE	nɨa-
5136	Chacobo_IDS	1917	TIE	nɨʔa-
5137	Chacobo_IDS	352	UNTIE	mɨris-
5138	Chacobo_IDS	352	UNTIE	pɨka-
5139	Chacobo_IDS	352	UNTIE	pɨkɨ
5140	Chacobo_IDS	1218	ROPE	niši
5141	Chacobo_IDS	1432	CUT	pɨrɨṣ̌a-
5142	Chacobo_IDS	1432	CUT	c̷ɨiʔawɨ
5143	Chacobo_IDS	677	AXE	poro-ma
5144	Chacobo_IDS	680	BREAK (DESTROY OR GET DESTROYED)	kačis-
5145	Chacobo_IDS	680	BREAK (DESTROY OR GET DESTROYED)	čaša-
5146	Chacobo_IDS	680	BREAK (DESTROY OR GET DESTROYED)	-čiši
5147	Chacobo_IDS	1437	SPLIT	matoṣ̌-
5148	Chacobo_IDS	1735	TEAR (SHRED)	haraṣ̌a-
5149	Chacobo_IDS	1449	RUB	sino-
5150	Chacobo_IDS	1449	RUB	masa-
5151	Chacobo_IDS	214	STRETCH	wišta
5152	Chacobo_IDS	1455	PULL	nini-
5153	Chacobo_IDS	38	SPREAD OUT	natɨra-
5154	Chacobo_IDS	38	SPREAD OUT	tɨrɨ
5155	Chacobo_IDS	1913	PRESS	miʔa-
5156	Chacobo_IDS	1414	SQUEEZE	nɨc̷i-
5157	Chacobo_IDS	1414	SQUEEZE	c̷iakana
5158	Chacobo_IDS	1453	WASH	čoko-
5159	Chacobo_IDS	1453	WASH	čoko-ʔa
5160	Chacobo_IDS	1539	BASKET	kaka
5161	Chacobo_IDS	1539	BASKET	kakano
5162	Chacobo_IDS	195	MAT	wana
5163	Chacobo_IDS	765	MOVE	βoho-
5164	Chacobo_IDS	765	MOVE	moʔi-
5165	Chacobo_IDS	1444	TURN AROUND	βopi-
5166	Chacobo_IDS	1444	TURN AROUND	βopina-
5167	Chacobo_IDS	827	ROLL	tara-
5168	Chacobo_IDS	827	ROLL	tara-mɨ-
5169	Chacobo_IDS	501	LIFT	šihoina
5170	Chacobo_IDS	501	LIFT	tɨra-
5171	Chacobo_IDS	1280	FALL	pakɨ-
5172	Chacobo_IDS	1280	FALL	poṣ̌o-
5173	Chacobo_IDS	1456	THROW	nia-
5174	Chacobo_IDS	1909	SHAKE	mɨmɨ
5175	Chacobo_IDS	1909	SHAKE	yaho-
5176	Chacobo_IDS	1574	FLOAT	nono-
5177	Chacobo_IDS	1439	SWIM	aši-
5178	Chacobo_IDS	1439	SWIM	nono-
5179	Chacobo_IDS	1441	FLY (MOVE THROUGH AIR)	noya-
5180	Chacobo_IDS	175	BLOW (OF WIND)	ṣ̌ooʔa
5181	Chacobo_IDS	175	BLOW (OF WIND)	ṣ̌oʔakana
5182	Chacobo_IDS	3456	CRAWL OR CREEP	mɨni-
5183	Chacobo_IDS	1324	SLIP	sio
5184	Chacobo_IDS	1324	SLIP	sioṣ̌ɨni
5185	Chacobo_IDS	1829	JUMP	βiisi-
5186	Chacobo_IDS	1879	DANCE	paβɨ-
5187	Chacobo_IDS	1443	WALK	βoʔona-
5188	Chacobo_IDS	1443	WALK	ko-
5189	Chacobo_IDS	1443	WALK	koko-
5190	Chacobo_IDS	1519	RUN	haβa-
5191	Chacobo_IDS	695	GO	ka-
5192	Chacobo_IDS	705	GO UP (ASCEND)	tɨrono-
5193	Chacobo_IDS	2014	GO DOWN (DESCEND)	βotɨ-
5194	Chacobo_IDS	1446	COME	ho-
5195	Chacobo_IDS	1446	COME	βɨka-
5196	Chacobo_IDS	1752	LEAVE	hisβaya
5197	Chacobo_IDS	956	FLEE	haβa-
5198	Chacobo_IDS	1085	FOLLOW	βanawa-
5199	Chacobo_IDS	1387	ARRIVE	kaʔɨ-
5200	Chacobo_IDS	749	ENTER	hiko-
5201	Chacobo_IDS	700	CARRY	βo-
5202	Chacobo_IDS	692	BRING	ho-ma-
5203	Chacobo_IDS	692	BRING	βɨ-
5204	Chacobo_IDS	1127	SEND	raa-
5205	Chacobo_IDS	1452	PUSH	či-mati-
5207	Chacobo_IDS	2252	PATH	βaʔi
5208	Chacobo_IDS	1011	BRIDGE	tananɨ
5209	Chacobo_IDS	1970	CANOE	noti
5210	Chacobo_IDS	1970	CANOE	kora noti
5211	Chacobo_IDS	855	SEIZE	mɨ-c̷o
5212	Chacobo_IDS	855	SEIZE	ača-
5213	Chacobo_IDS	738	THING	mɨpiti
5214	Chacobo_IDS	1447	GIVE	mɨ-a-
5215	Chacobo_IDS	1447	GIVE	a-
5216	Chacobo_IDS	1468	LOOK FOR	mɨra-
5217	Chacobo_IDS	1468	LOOK FOR	ta-is-
5218	Chacobo_IDS	1869	BUY	kopi
5219	Chacobo_IDS	1571	SELL	inia-
5220	Chacobo_IDS	1686	BEHIND	čiʔo
5221	Chacobo_IDS	1686	BEHIND	čo
5222	Chacobo_IDS	1686	BEHIND	kac̷ami-
5223	Chacobo_IDS	1606	INSIDE	na-
5224	Chacobo_IDS	1606	INSIDE	no
5225	Chacobo_IDS	1606	INSIDE	ṣ̌a-
5226	Chacobo_IDS	762	OUTSIDE	kača
5227	Chacobo_IDS	1485	BELOW OR UNDER	nama
5228	Chacobo_IDS	1485	BELOW OR UNDER	no-nama
5229	Chacobo_IDS	1591	UP	mana
5230	Chacobo_IDS	1591	UP	kača
5234	Chacobo_IDS	998	PUT	nanɨ-
5235	Chacobo_IDS	1416	SIT	c̷aʔo-
5236	Chacobo_IDS	215	LIE DOWN	raka-
5237	Chacobo_IDS	1442	STAND	nii-
5238	Chacobo_IDS	1442	STAND	ni-
